date,score
2015-01-02,0.1693185022026429
2015-01-03,0.3927373205741624
2015-01-04,0.3705489711934157
2015-01-05,0.2480102409638556
2015-01-06,0.2791330303030304
2015-01-07,0.2687734627831719
2015-01-08,0.3174111809045223
2015-01-09,0.2583209302325586
2015-01-10,0.4120775862068967
2015-01-11,0.4708153409090906
2015-01-12,0.2759625000000001
2015-01-13,0.2740077120822624
2015-01-14,0.1892441682600381
2015-01-15,0.1327647058823527
2015-01-16,0.1339363481228667
2015-01-17,0.3076011904761904
2015-01-18,0.2776314516129031
2015-01-19,0.3856128571428575
2015-01-20,0.3055077821011673
2015-01-21,0.2770865831842574
2015-01-22,0.293704872389791
2015-01-23,0.2766100800000002
2015-01-24,0.3668165775401069
2015-01-25,0.3991848214285713
2015-01-26,0.2718083577712613
2015-01-27,0.2361526602429831
2015-01-28,0.2527797738693471
2015-01-29,0.2144972736124639
2015-01-30,0.2403922543352606
2015-01-31,0.3027666666666667
2015-02-01,0.3922194656488549
2015-02-02,0.2209071559633025
2015-02-03,0.2412774647887323
2015-02-04,0.2436279554937409
2015-02-05,0.2276470270270267
2015-02-06,0.1589538610038608
2015-02-07,0.3220587939698494
2015-02-08,0.3669461038961038
2015-02-09,0.2249897274633124
2015-02-10,0.2783229330708666
2015-02-11,0.2632362186788157
2015-02-12,0.2573903960396046
2015-02-13,0.2609810744810749
2015-02-14,0.2868133144475924
2015-02-16,0.2927659340659344
2015-02-17,0.1988614973262034
2015-02-18,0.232493023255814
2015-02-19,0.2252973813420621
2015-02-20,0.2723122727272735
2015-02-21,0.304668859649123
2015-02-22,0.3481936708860761
2015-02-23,0.2693422709923668
2015-02-24,0.2913803439803439
2015-02-25,0.2496711030082035
2015-02-26,0.2813603019538181
2015-02-27,0.2307048220436278
2015-02-28,0.4001132132132127
2015-03-01,0.3981609890109886
2015-03-02,0.3246902872777011
2015-03-03,0.315666471449487
2015-03-04,0.2473868580060422
2015-03-05,0.2251422773393452
2015-03-06,0.2170338747099765
2015-03-07,0.3836426940639262
2015-03-08,0.4395683582089543
2015-03-09,0.2477232799653832
2015-03-10,0.2158244070390202
2015-03-11,0.2562136226034309
2015-03-12,0.309377830188679
2015-03-13,0.3170375338753385
2015-03-14,0.4337229591836729
2015-03-15,0.3929975786924932
2015-03-16,0.3110347826086953
2015-03-17,0.2987644646924829
2015-03-18,0.2986810945273629
2015-03-19,0.3417102393617017
2015-03-20,0.3032484536082471
2015-03-21,0.3646978354978358
2015-03-22,0.518669659442724
2015-03-23,0.3094015337423309
2015-03-24,0.3487228663446052
2015-03-26,0.3270340941512124
2015-03-27,0.3731584905660378
2015-03-28,0.4430146572104015
2015-03-29,0.4830487999999998
2015-03-30,0.3629740909090904
2015-03-31,0.3873705172413787
2015-04-01,0.381076585365854
2015-04-02,0.3534399267399263
2015-04-03,0.4246896882493997
2015-04-04,0.5045149484536071
2015-04-05,0.4681222543352595
2015-04-06,0.3690789629629623
2015-04-07,0.2811594555873923
2015-04-08,0.2075828220858896
2015-04-09,0.2252822183098592
2015-04-10,0.2162116161616167
2015-04-11,0.3068474402730378
2015-04-12,0.2443128318584072
2015-04-13,0.1595545918367346
2015-04-14,0.2288538317757009
2015-04-15,0.2650886363636364
2015-04-16,0.188484306569343
2015-04-17,0.2069984873949577
2015-04-18,0.2248223214285716
2015-04-19,0.2504243386243392
2015-04-20,0.252906463878327
2015-04-21,0.2148413669064748
2015-04-22,0.252275100401606
2015-04-23,0.2023319047619044
2015-04-24,0.2393876989869755
2015-04-25,0.3284718309859156
2015-04-26,0.3068770114942528
2015-04-27,0.2300533946561551
2015-04-28,0.1815010660980812
2015-04-29,0.1404612639405205
2015-04-30,0.1149800806451615
2015-05-01,0.1826731362467863
2015-05-02,0.3712000000000001
2015-05-03,0.1852468656716417
2015-05-04,0.1876908592321754
2015-05-05,0.1670162721893491
2015-05-06,0.1663238782051281
2015-05-07,0.0688990322580644
2015-05-08,0.2248028735632183
2015-05-10,0.2172881516587671
2015-05-11,0.256350186567164
2015-05-12,0.1437169491525424
2015-05-13,0.1493933333333334
2015-05-14,0.2128216216216215
2015-05-15,0.2113894039735095
2015-05-16,0.1476190476190476
2015-05-17,0.3145328571428571
2015-05-18,0.2494479781420766
2015-05-19,0.1070595848595848
2015-05-20,0.1980159448818893
2015-05-21,0.1890222222222219
2015-05-22,0.2324981557377046
2015-05-23,0.2542979695431469
2015-05-24,0.3256166666666663
2015-05-25,0.2843237012987012
2015-05-26,0.1700658878504657
2015-05-27,0.2140583032490973
2015-05-28,0.1724010121457489
2015-05-29,0.3028278481012659
2015-05-30,0.308313675213675
2015-05-31,0.3027959090909087
2015-06-01,0.2195714942528732
2015-06-02,0.1950978102189781
2015-06-03,0.0888854838709677
