date,score
2015-01-02,0.1846875
2015-01-03,0.2598588235294118
2015-01-04,0.2872378378378379
2015-01-05,0.3183475177304967
2015-01-06,0.1938235294117647
2015-01-07,0.0840948453608247
2015-01-08,0.1880144144144144
2015-01-09,0.2424694736842105
2015-01-10,0.1544192307692307
2015-01-11,0.2827692307692308
2015-01-12,0.2824343749999999
2015-01-13,0.2339903225806452
2015-01-14,0.1848842767295598
2015-01-15,0.2156062015503876
2015-01-16,0.1565773437499999
2015-01-17,0.026078947368421
2015-01-18,0.16902
2015-01-19,0.2599030303030303
2015-01-20,0.2867307692307694
2015-01-21,0.2706973244147156
2015-01-22,0.2180048648648649
2015-01-23,0.2922492307692308
2015-01-24,0.2474425531914894
2015-01-25,0.2702085714285714
2015-01-26,0.2510724137931036
2015-01-27,0.2640327272727272
2015-01-28,0.3411358974358973
2015-01-29,0.2343432773109243
2015-01-30,0.2324821428571429
2015-01-31,0.192527659574468
2015-02-01,0.2362385964912281
2015-02-02,0.2549909604519774
2015-02-03,0.2691187755102039
2015-02-04,0.1936552325581397
2015-02-05,0.2636076142131981
2015-02-06,0.1842105263157894
2015-02-07,0.2853153846153846
2015-02-08,0.3266666666666666
2015-02-09,0.3230717391304348
2015-02-10,0.2316666666666667
2015-02-11,0.2226986301369863
2015-02-12,0.2021188118811881
2015-02-13,0.2602616822429907
2015-02-14,0.3091382352941176
2015-02-15,0.232763829787234
2015-02-16,0.1909759999999999
2015-02-17,0.2318043478260869
2015-02-18,0.2551094202898553
2015-02-19,0.1942380597014926
2015-02-20,0.2322869158878505
2015-02-21,0.2142075
2015-02-22,0.262697619047619
2015-02-23,0.2599827956989248
2015-02-24,0.2651493975903616
2015-02-25,0.2644298013245034
2015-02-26,0.2195648854961832
2015-02-27,0.2150222222222221
2015-02-28,0.307658
2015-03-01,0.2611807692307692
2015-03-02,0.2249421686746988
2015-03-03,0.3241286885245901
2015-03-04,0.2361352459016394
2015-03-05,0.199999099099099
2015-03-06,0.1979926605504587
2015-03-07,0.23358
2015-03-08,0.2873374999999999
2015-03-09,0.1437298076923076
2015-03-10,0.1980461538461537
2015-03-11,0.1846823529411765
2015-03-12,0.2049413461538461
2015-03-13,0.2428973333333333
2015-03-14,0.291035
2015-03-15,0.3654499999999998
2015-03-16,0.1269025974025973
2015-03-17,0.1727603773584905
2015-03-18,0.2713330275229358
2015-03-19,0.2799252873563218
2015-03-20,0.2755304812834225
2015-03-21,0.2462759259259259
2015-03-22,0.3038222222222221
2015-03-23,0.1993144927536231
2015-03-24,0.1336330645161291
2015-03-25,0.1845414062500001
2015-03-26,0.2184885542168676
2015-03-27,0.1674700636942674
2015-03-28,0.1919916666666666
2015-03-29,0.127054347826087
2015-03-30,0.2425294573643412
2015-03-31,0.1487250000000002
2015-04-01,0.1835521739130435
2015-04-02,0.2005375000000001
