,date,score,label
317,2018-08-14,-0.42245,1
318,2018-08-15,-0.0033571428571428,2
319,2018-08-16,-0.06885,2
320,2018-08-17,-0.1762333333333333,1
321,2019-06-11,-0.1531,2
322,2019-06-12,-0.0367333333333333,2
323,2018-08-08,-0.2056,1
324,2018-08-09,0.0477833333333333,2
325,2018-08-10,-0.3776333333333333,1
326,2019-06-07,0.4404,3
327,2019-06-10,0.03715,2
328,2018-08-02,0.20895,3
329,2018-08-06,-0.005661823816111051,2
330,2018-07-31,0.4404,3
331,2018-08-01,0.1487,3
332,2019-05-28,0.11535,2
333,2019-05-29,0.7717,4
334,2018-07-15,0.0046084127855821186,2
335,2018-07-18,0.45175,3
336,2018-07-22,0.0014544550283390324,2
337,2018-07-24,-0.3427,1
338,2018-07-26,0.3071,3
339,2018-07-29,0.009650644578503374,2
340,2019-05-24,0.5423,4
341,2019-05-27,-0.2732,1
342,2018-07-02,-0.212225,1
343,2018-07-04,0.6249,4
344,2018-07-06,0.2491499999999999,3
345,2018-07-08,0.004691395951792037,2
346,2018-07-09,-0.002575,2
347,2018-07-11,0.6633,4
348,2018-06-21,-0.25445,1
349,2018-06-25,-0.00821854597955629,2
350,2018-06-28,-0.16755,2
351,2018-06-29,0.0772,2
352,2018-06-15,0.005633045923279479,2
353,2019-05-17,-0.4019,1
354,2018-06-18,-0.1902333333333333,1
355,2018-06-19,-0.1191,2
356,2018-06-12,0.3819,3
357,2018-06-13,0.0590499999999999,2
358,2018-06-14,0.0865571428571428,2
359,2019-05-08,0.0127499999999999,2
360,2019-05-10,-0.007446836389024718,2
361,2019-05-11,-0.009396672559519146,2
362,2019-05-13,-0.006887908134549701,2
363,2019-05-14,-0.009316333240012353,2
364,2018-06-08,-0.3512666666666666,1
365,2018-06-05,0.2516,3
366,2019-05-07,-0.00641210046653937,2
367,2018-06-06,0.2083818181818181,3
368,2018-06-07,0.04294,2
369,2018-06-01,0.64795,4
370,2018-06-04,0.0380999999999999,2
371,2018-05-23,-0.0400999999999999,2
372,2018-05-25,0.192,3
373,2019-04-29,0.6651,4
374,2018-05-31,0.424,3
375,2018-05-17,-0.0510333333333333,2
376,2018-05-21,0.0256,2
377,2018-05-22,-0.1000333333333333,2
378,2018-05-10,0.0551,2
379,2018-05-11,0.5719,4
380,2018-05-14,-0.4976,0
381,2018-05-15,-0.296,1
382,2018-05-16,-0.3546499999999999,1
383,2019-04-19,0.743,4
384,2018-05-04,-0.3506,1
385,2018-05-06,0.3818,3
386,2018-05-07,0.0059666666666666,2
387,2018-05-08,0.2023,3
388,2019-04-17,-0.4767,1
389,2018-05-03,0.0074888888888888,2
390,2018-05-02,0.1514249999999999,3
391,2018-04-25,-0.2278,1
392,2018-04-29,-0.5574,0
393,2018-04-30,0.0001610196524874752,2
394,2019-04-06,0.006029744449774801,2
395,2019-04-07,-0.1027,2
396,2018-04-13,0.40295,3
397,2018-04-16,-0.36005,1
398,2018-04-17,-0.2734,1
399,2018-04-18,0.4215,3
400,2018-04-23,0.4066,3
401,2018-04-09,-0.142725,2
402,2018-04-10,0.34,3
403,2018-04-12,0.10055,2
404,2018-04-04,-0.4906,0
405,2018-04-05,-0.05295,2
406,2019-03-29,0.22615,3
407,2018-04-06,-0.0404333333333333,2
408,2018-04-08,0.5511,4
409,2019-03-30,0.0014268368565023449,2
410,2019-03-31,-0.0012870943879197184,2
411,2018-04-03,-0.0561099999999999,2
412,2019-03-25,0.0836,2
413,2019-03-27,0.0001826010785945398,2
414,2019-03-21,0.004696096284619211,2
415,2019-03-22,-0.5859,0
416,2019-03-24,-0.3818,1
417,2019-03-20,0.008707819391847196,2
418,2018-04-02,-0.0498,2
419,2018-04-01,-0.1760166666666666,1
420,2018-03-29,-0.1875555555555556,1
421,2018-03-30,-0.21705,1
422,2019-03-08,-0.0024188522856093677,2
423,2018-03-28,-0.3254142857142857,1
424,2019-03-06,-0.1423666666666666,2
425,2018-03-25,0.4767,4
426,2018-03-26,-0.296,1
427,2018-03-27,-0.4825142857142858,1
428,2018-03-19,-0.5829,0
429,2018-03-21,0.5267,4
430,2019-03-02,-0.5423,0
431,2019-03-04,0.08945,2
432,2018-03-09,-0.1611333333333333,2
433,2018-03-11,-0.006382220816699063,2
434,2018-03-12,0.2764,3
435,2018-03-13,-0.4019,1
436,2018-03-15,0.7783,4
437,2018-02-25,0.3612,3
438,2018-02-27,0.004316577778870274,2
439,2018-03-06,0.156275,3
440,2018-03-07,0.3448,3
441,2018-02-13,0.296,3
442,2018-02-15,0.5574,4
443,2018-02-21,-0.045,2
444,2018-02-23,0.1779,3
445,2018-02-08,-0.0258,2
446,2019-02-25,-0.7964,0
447,2018-02-09,0.2023,3
448,2018-02-11,-0.3612,1
449,2019-02-16,-0.0016940191126587245,2
450,2019-02-18,0.1779,3
451,2019-02-19,0.318,3
452,2018-02-06,-0.12195,2
453,2018-02-07,-0.1393666666666666,2
454,2019-02-13,0.2672333333333333,3
455,2019-02-14,0.3008333333333333,3
456,2018-02-01,0.4215,3
457,2018-02-02,0.128,2
458,2018-02-05,-0.128,2
459,2019-02-11,-0.34,1
460,2018-01-19,0.5106,4
461,2018-01-22,-0.009800056796032795,2
462,2018-01-23,0.0827499999999999,2
463,2018-01-24,-0.2032333333333333,1
464,2018-01-25,0.0546,2
465,2018-01-30,-0.2023,1
466,2018-01-31,0.1326,2
467,2019-02-07,-0.7269,0
468,2018-01-09,0.4404,3
469,2019-02-08,0.25,3
470,2019-02-09,-0.1779,1
471,2018-01-11,-0.3953666666666666,1
472,2018-01-12,-0.008336287968846617,2
473,2018-01-16,0.2023,3
474,2018-01-17,-0.296,1
475,2018-01-18,-0.3818,1
476,2019-02-06,-0.296,1
477,2018-01-04,-0.1351,2
478,2018-01-05,-0.2263,1
479,2017-12-27,-0.003208580555089029,2
480,2017-12-28,0.008566440416610395,2
481,2019-01-28,-0.3871,1
482,2017-12-13,0.005017721447083697,2
483,2017-12-14,0.21045,3
484,2017-12-18,0.00010716576320205507,2
485,2017-12-20,0.4215,3
486,2017-12-21,-0.3818,1
487,2017-12-26,0.0007295720063969858,2
488,2017-11-30,0.1779,3
489,2019-01-18,-0.1299,2
490,2017-12-01,0.003299614396728721,2
491,2019-01-20,-0.4215,1
492,2017-12-04,0.0632333333333333,2
493,2019-01-21,0.0027986902709107907,2
494,2017-12-10,0.3818,3
495,2017-12-12,-0.0036236364835297488,2
496,2019-01-17,0.0008336661613574559,2
497,2017-11-21,0.1574,3
498,2017-11-27,-0.002167365052585939,2
499,2017-11-29,0.3370666666666667,3
500,2019-01-10,-0.1440333333333333,2
501,2019-01-12,-0.008889716572080573,2
502,2019-01-14,0.13465,2
503,2017-11-16,0.008416133495499174,2
504,2017-11-17,-0.2623,1
505,2017-11-19,0.5994,4
506,2019-01-08,-0.7783,0
507,2017-11-06,-0.2732,1
508,2017-11-07,0.1562,3
509,2017-11-10,-0.2730499999999999,1
510,2017-11-13,-0.193625,1
511,2019-01-04,0.0582,2
512,2017-11-14,-0.0722,2
513,2019-01-07,0.5423,4
514,2017-11-15,0.0640999999999999,2
515,2017-11-02,0.0802,2
516,2019-01-03,0.3612,3
517,2017-11-03,-0.4720999999999999,1
518,2017-11-01,-0.1753142857142857,1
519,2018-12-27,0.003455757642699724,2
520,2018-12-31,-0.008262708206441514,2
521,2017-10-31,0.5106,4
522,2018-12-23,-0.1609,2
523,2017-10-25,0.6908,4
524,2018-12-24,-0.0122,2
525,2017-10-26,-0.4033,1
526,2017-10-27,0.43902,3
527,2017-10-29,-0.4019,1
528,2018-12-17,-0.6486,0
529,2018-12-18,-0.4215,1
530,2017-10-16,0.0952333333333333,2
531,2017-10-17,0.00976209547993523,2
532,2017-10-19,0.4404,3
533,2017-10-22,0.0006461675521893495,2
534,2017-10-23,0.7351,4
535,2017-10-05,-0.1571,2
536,2017-10-06,0.19255,3
537,2017-10-09,-0.14675,2
538,2017-10-10,0.3612,3
539,2017-10-15,0.5719,4
540,2017-10-03,0.1157,2
541,2017-10-04,0.2586,3
542,2018-12-06,-0.5326500000000001,0
543,2017-09-27,0.1697,3
544,2017-09-28,-0.0577499999999999,2
545,2017-10-02,0.0960333333333333,2
546,2017-09-21,0.2544,3
547,2017-09-25,-0.005126003095919664,2
548,2017-09-26,0.0958333333333333,2
549,2017-09-15,0.7579,4
550,2017-09-20,0.5423,4
551,2017-09-13,0.5267,4
552,2017-09-14,0.1620666666666666,3
553,2018-11-26,0.007151334236882779,2
554,2017-09-12,-0.1834333333333333,1
555,2018-11-21,0.008544449855185782,2
556,2018-11-22,-0.14325,2
557,2018-11-23,-0.296,1
558,2017-08-30,-0.3818,1
559,2017-09-07,-0.0482333333333333,2
560,2018-11-16,0.4215,3
561,2017-08-17,0.4215,3
562,2018-11-19,0.4588,3
563,2017-08-18,0.2023,3
564,2017-08-23,0.5719,4
565,2018-11-13,0.009218184899736605,2
566,2017-08-14,0.0674333333333333,2
567,2017-08-15,-0.1779,1
568,2017-08-16,0.0033053328495358894,2
569,2017-08-08,0.2732,3
570,2017-08-09,-0.25445,1
571,2017-08-11,0.5911500000000001,4
