Date,Open,Low,Close,Volume
2015-12-21,46.338001,46.216,46.512001,9766000
2015-12-22,46.998001,45.925999,45.990002,9807500
2015-12-23,46.436001,45.625999,45.939999,7775000
2015-12-24,46.112,45.655998,46.113998,3540000
2015-12-28,46.298,45.108002,45.790001,9506500
2015-12-29,46.012001,45.91,47.438,12031500
2015-12-30,47.32,47.133999,47.618,18489500
2015-12-31,47.702,47.674,48.001999,13575000
2016-01-04,46.144001,43.799999,44.681999,34135500
2016-01-05,45.271999,44.0,44.686001,15934000
2016-01-06,44.0,43.195999,43.807999,18895500
2016-01-07,42.838001,42.734001,43.130001,17771500
2016-01-08,43.571999,42.153999,42.200001,18140500
2016-01-11,42.801998,40.599998,41.57,20457000
2016-01-12,42.32,41.062,41.993999,15459500
2016-01-13,42.402,40.0,40.062,20632000
2016-01-14,40.442001,38.675999,41.236,32453500
2016-01-15,39.793999,39.450001,40.998001,27893000
2016-01-19,41.742001,40.155998,40.944,20193500
2016-01-20,39.880001,38.25,39.740002,29193000
2016-01-21,40.310001,39.004002,39.993999,15831000
2016-01-22,40.959999,39.806,40.509998,15620500
2016-01-25,40.012001,39.175999,39.276001,13493500
2016-01-26,39.34,37.776001,38.712002,24821000
2016-01-27,38.476002,37.153999,37.613998,18086000
2016-01-28,38.158001,36.481998,37.939999,22964000
2016-01-29,37.990002,37.616001,38.240002,14261500
2016-02-01,37.751999,36.549999,39.388,26488000
2016-02-02,38.484001,36.046001,36.556,28868000
2016-02-03,36.717999,34.035999,34.695999,39657000
2016-02-04,34.139999,33.397999,35.066002,21927000
2016-02-05,34.259998,31.548,32.52,47188000
2016-02-08,31.42,29.200001,29.598,46565000
2016-02-09,28.464001,28.209999,29.65,43258000
2016-02-10,30.1,28.348,28.733999,52032500
2016-02-11,30.4,29.4,30.094,71262000
2016-02-12,31.0,28.74,30.208,36179000
2016-02-16,31.74,30.822001,31.034,27969000
2016-02-17,31.799999,31.336,33.736,29126000
2016-02-18,34.484001,32.953999,33.354,19438000
2016-02-19,32.731998,32.5,33.316002,14797000
2016-02-22,34.023998,33.970001,35.548,25300500
2016-02-23,35.231998,34.736,35.442001,29922000
2016-02-24,34.549999,33.568001,35.799999,26978000
2016-02-25,35.73,35.040001,37.486,28753500
2016-02-26,37.740002,37.0,38.068001,30325500
2016-02-29,38.48,37.844002,38.386002,22495000
2016-03-01,38.849998,36.540001,37.27,33561000
2016-03-02,36.745998,36.299999,37.667999,24312000
2016-03-03,37.655998,36.844002,39.147999,24145000
2016-03-04,39.599998,39.5,40.208,32445500
2016-03-07,39.535999,39.48,41.057999,26647000
2016-03-08,40.700001,40.439999,40.52,20893500
2016-03-09,40.903999,40.557999,41.743999,16043000
2016-03-10,42.0,40.133999,41.035999,25962500
2016-03-11,41.585999,41.066002,41.5,16715500
2016-03-14,42.529999,42.127998,43.029999,20328500
2016-03-15,42.854,42.299999,43.667999,15902500
2016-03-16,43.599998,43.403999,44.386002,17583500
2016-03-17,44.293999,44.0,45.276001,18914500
2016-03-18,45.82,45.612,46.548,23559000
2016-03-21,47.068001,47.0,47.664001,26539000
2016-03-22,47.442001,46.512001,46.848,21580000
2016-03-23,46.473999,44.405998,44.515999,24744000
2016-03-24,43.155998,43.0,45.549999,24804500
2016-03-28,46.321999,45.0,46.051998,19628500
2016-03-29,45.978001,45.066002,46.026001,20071500
2016-03-30,47.018002,45.299999,45.377998,20165000
2016-03-31,45.868,45.001999,45.953999,40064500
2016-04-01,48.966,46.650002,47.518002,79987500
2016-04-04,49.824001,48.728001,49.397999,67376500
2016-04-05,48.099998,48.0,51.094002,49743500
2016-04-06,50.793999,50.689999,53.084,58527500
2016-04-07,53.290001,50.902,51.439999,44281000
2016-04-08,52.099998,49.604,50.014,36819500
2016-04-11,50.200001,49.060001,49.984001,45808500
2016-04-12,49.900002,48.726002,49.563999,28816000
2016-04-13,49.702,49.466,50.905998,24628000
2016-04-14,50.599998,50.209999,50.372002,20661000
2016-04-15,50.262001,49.824001,50.902,18762000
2016-04-18,50.445999,50.332001,50.776001,21357000
2016-04-19,50.624001,48.25,49.473999,31787500
2016-04-20,49.251999,48.299999,49.993999,25970500
2016-04-21,49.798,49.382,49.658001,13915500
2016-04-22,49.778,49.141998,50.75,18931500
2016-04-25,50.602001,50.152,50.363998,18351500
2016-04-26,50.41,49.877998,50.748001,16119000
2016-04-27,50.549999,49.880001,50.293999,16029000
2016-04-28,49.970001,49.487999,49.542,12595000
2016-04-29,49.627998,47.562,48.152,27069000
2016-05-02,48.299999,46.964001,48.360001,19219500
2016-05-03,47.472,46.324001,46.464001,21511000
2016-05-04,46.057999,44.080002,44.512001,43502500
2016-05-05,45.692001,41.958,42.306,56274000
2016-05-06,42.174,41.622002,42.986,28426000
2016-05-09,43.144001,41.360001,41.784,23882000
2016-05-10,41.509998,41.0,41.737999,20353000
2016-05-11,41.518002,41.209999,41.792,25809500
2016-05-12,42.287998,40.731998,41.456001,18252500
2016-05-13,41.556,41.34,41.521999,14114000
2016-05-16,41.630001,41.584,41.658001,14747000
2016-05-17,41.810001,40.804001,40.931999,14218000
2016-05-18,41.830002,41.549999,42.234001,28087500
2016-05-19,42.723999,41.459999,43.042,34331500
2016-05-20,43.397999,43.27,44.056,45035500
2016-05-23,43.973999,43.172001,43.243999,25512500
2016-05-24,43.32,43.035999,43.582001,15069000
2016-05-25,43.582001,43.301998,43.916,15634000
2016-05-26,44.099998,43.810001,45.023998,20362000
2016-05-27,44.998001,44.150002,44.608002,18251500
2016-05-31,44.608002,44.299999,44.646,13945000
2016-06-01,44.296001,43.377998,43.911999,14913500
2016-06-02,43.917999,43.422001,43.792,10164000
2016-06-03,44.0,43.602001,43.798,11145000
2016-06-06,43.599998,43.09,44.136002,11247500
2016-06-07,44.448002,44.304001,46.467999,31068000
2016-06-08,46.759998,46.521999,47.104,29860000
2016-06-09,46.995998,45.411999,45.872002,22460500
2016-06-10,45.478001,43.683998,43.757999,30133000
2016-06-13,43.900002,43.532001,43.574001,20965000
2016-06-14,43.776001,42.506001,42.992001,17901000
2016-06-15,43.389999,43.026001,43.540001,14542500
2016-06-16,43.484001,42.700001,43.585999,12201500
2016-06-17,43.562,42.900002,43.094002,15563000
2016-06-20,43.900002,43.646,43.939999,17777500
2016-06-21,44.136002,43.762001,43.922001,22645000
2016-06-22,39.894001,39.150002,39.332001,118712000
2016-06-23,39.138,38.425999,39.279999,50653500
2016-06-24,38.009998,37.945999,38.630001,35132500
2016-06-27,38.172001,37.574001,39.709999,36027000
2016-06-28,40.377998,39.882,40.358002,31062000
2016-06-29,41.026001,40.599998,42.037998,29974500
2016-06-30,42.594002,41.804001,42.456001,24215500
2016-07-01,41.228001,41.200001,43.299999,27000000
2016-07-05,41.945999,41.599998,42.796001,25876500
2016-07-06,42.0,41.799999,42.888,24599500
2016-07-07,42.619999,42.602001,43.188,18060000
2016-07-08,43.560001,42.900002,43.355999,20374000
2016-07-11,43.992001,43.902,44.956001,27149000
2016-07-12,44.82,44.644001,44.93,22856500
2016-07-13,45.099998,44.057999,44.506001,17835500
2016-07-14,44.624001,44.209999,44.306,13379000
2016-07-15,44.504002,43.928001,44.080002,11171000
2016-07-18,43.928001,43.66,45.25,17060500
2016-07-19,45.0,44.950001,45.051998,15575500
2016-07-20,45.293999,45.0,45.672001,12842500
2016-07-21,45.200001,43.82,44.099998,22143500
2016-07-22,44.397999,43.776001,44.453999,12898500
2016-07-25,44.453999,44.273998,46.001999,22453500
2016-07-26,45.537998,45.060001,45.902,17150000
2016-07-27,45.868,45.383999,45.698002,14445000
2016-07-28,45.59,45.32,46.122002,12095500
2016-07-29,46.139999,46.048,46.958,15354000
2016-08-01,47.099998,45.875999,46.001999,20081500
2016-08-02,45.874001,44.279999,45.439999,19672000
2016-08-03,45.473999,44.841999,45.158001,19439000
2016-08-04,45.138,44.41,46.122002,20735000
2016-08-05,46.0,45.48,46.006001,16026000
2016-08-08,45.599998,45.217999,45.231998,11318000
2016-08-09,45.363998,45.330002,45.816002,11039000
2016-08-10,45.647999,44.924,45.130001,11691500
2016-08-11,45.234001,44.681999,44.981998,9404500
2016-08-12,45.082001,44.807999,45.122002,9067500
2016-08-15,45.203999,44.986,45.118,10171500
2016-08-16,45.098,44.681999,44.722,11335500
2016-08-17,44.866001,44.560001,44.647999,8935500
2016-08-18,44.764,44.458,44.702,8572500
2016-08-19,44.708,44.506001,45.0,8297500
2016-08-22,44.834,44.535999,44.585999,10327500
2016-08-23,44.863998,44.560001,44.967999,23922000
2016-08-24,45.41,44.444,44.523998,12853500
2016-08-25,44.622002,44.153999,44.192001,8812500
2016-08-26,44.428001,43.764,43.998001,11195000
2016-08-29,44.029999,43.0,43.040001,16331500
2016-08-30,43.222,42.104,42.268002,15844500
2016-08-31,42.085999,41.73,42.402,16382500
2016-09-01,41.801998,40.099998,40.153999,39715500
2016-09-02,40.466,39.240002,39.556,29887000
2016-09-06,39.804001,39.799999,40.566002,21953000
2016-09-07,41.099998,40.141998,40.341999,18204500
2016-09-08,39.91,39.271999,39.472,16889500
2016-09-09,39.818001,38.740002,38.894001,18785000
2016-09-12,39.0,38.82,39.66,18576000
2016-09-13,39.411999,38.689999,39.209999,17947000
2016-09-14,39.150002,38.972,39.282001,11272500
2016-09-15,39.298,39.279999,40.084,15386000
2016-09-16,40.084,39.799999,41.080002,15539000
2016-09-19,41.400002,41.0,41.268002,11497500
2016-09-20,41.369999,40.782001,40.928001,12052500
2016-09-21,41.273998,40.312,41.043999,13167500
2016-09-22,41.279999,40.599998,41.285999,11914500
2016-09-23,41.198002,41.133999,41.490002,14526000
2016-09-26,41.299999,41.299999,41.798,11972000
2016-09-27,41.93,40.922001,41.161999,16866000
2016-09-28,41.501999,41.051998,41.254002,10442000
2016-09-29,41.119999,40.116001,40.139999,13635000
2016-09-30,40.442001,39.91,40.806,12931500
2016-10-03,42.459999,41.650002,42.740002,29999500
2016-10-04,42.619999,41.764,42.282001,17707500
2016-10-05,42.448002,41.624001,41.692001,9387500
2016-10-06,40.492001,40.042,40.200001,23517000
2016-10-07,40.200001,39.16,39.321999,17465000
2016-10-10,40.27,39.931999,40.189999,16581500
2016-10-11,40.369999,39.661999,40.02,11642000
2016-10-12,40.189999,40.084,40.301998,9853500
2016-10-13,40.099998,39.41,40.048,12473000
2016-10-14,40.132,39.259998,39.301998,21349500
2016-10-17,39.41,38.400002,38.792,22770500
2016-10-18,39.198002,38.652,39.82,28402500
2016-10-19,39.948002,39.612,40.712002,34956000
2016-10-20,40.424,39.41,39.82,25364500
2016-10-21,39.720001,39.481998,40.018002,14717000
2016-10-24,40.200001,40.049999,40.551998,13758000
2016-10-25,40.580002,40.240002,40.467999,12225000
2016-10-26,40.200001,40.02,40.448002,28164000
2016-10-27,42.268002,40.330002,40.801998,65468500
2016-10-28,40.799999,39.966,39.993999,21400500
2016-10-31,40.498001,39.161999,39.546001,23461500
2016-11-01,39.608002,37.622002,38.158001,35300000
2016-11-02,38.009998,37.501999,37.604,21267000
2016-11-03,37.799999,37.408001,37.484001,13265000
2016-11-04,37.799999,37.192001,38.112,25730000
2016-11-07,38.717999,38.009998,38.641998,19350500
2016-11-08,38.757999,38.251999,38.987999,16338000
2016-11-09,37.375999,36.790001,38.012001,40865500
2016-11-10,38.209999,36.084,37.07,33751500
2016-11-11,36.848,36.599998,37.712002,19942500
2016-11-14,37.599998,35.638,36.290001,32761000
2016-11-15,36.556,36.41,36.754002,19510000
2016-11-16,36.529999,36.242001,36.785999,17172000
2016-11-17,36.698002,36.422001,37.731998,24435500
2016-11-18,38.130001,37.0,37.004002,26051500
2016-11-21,37.007999,36.882,36.903999,21805000
2016-11-22,37.167999,36.742001,38.234001,28017000
2016-11-23,38.122002,37.799999,38.627998,24459500
2016-11-25,38.728001,38.728001,39.330002,11830500
2016-11-28,39.096001,38.91,39.223999,22646000
2016-11-29,39.112,37.900002,37.914001,22196500
2016-11-30,38.200001,37.5,37.880001,17735500
2016-12-01,37.650002,36.200001,36.375999,25632000
2016-12-02,36.576,36.0,36.293999,20211500
2016-12-05,36.501999,36.501999,37.360001,20361000
2016-12-06,37.104,36.535999,37.169998,16958000
2016-12-07,37.23,37.0,38.630001,27309500
2016-12-08,38.41,37.908001,38.458,15970500
2016-12-09,38.174,38.161999,38.436001,13612500
2016-12-12,38.560001,38.236,38.486,12194500
2016-12-13,38.636002,38.599998,39.630001,34119500
2016-12-14,39.748001,39.352001,39.737999,20754500
2016-12-15,39.681999,39.478001,39.515999,16098000
2016-12-16,39.616001,39.52,40.498001,18984500
2016-12-19,40.498001,39.967999,40.546001,17440500
2016-12-20,40.610001,40.5,41.757999,23445500
2016-12-21,41.689999,41.481998,41.540001,26038000
2016-12-22,41.644001,41.299999,41.689999,15555500
2016-12-23,41.599998,41.542,42.667999,23352500
2016-12-27,42.976002,42.883999,43.905998,29578500
2016-12-28,44.306,43.439999,43.948002,18912500
2016-12-29,43.712002,42.824001,42.936001,20225000
2016-12-30,43.259998,42.335999,42.737999,23213000
2017-01-03,42.972,42.192001,43.397999,29616500
2017-01-04,42.950001,42.862,45.397999,56067500
2017-01-05,45.284,44.389999,45.349998,29558500
2017-01-06,45.386002,45.09,45.801998,27639500
2017-01-09,45.793999,45.599998,46.256001,19897500
2017-01-10,46.400002,45.377998,45.973999,18300000
2017-01-11,45.813999,45.335999,45.945999,18254000
2017-01-12,45.812,45.116001,45.917999,18951000
2017-01-13,46.0,45.917999,47.549999,30465000
2017-01-17,47.34,46.874001,47.116001,23087500
2017-01-18,47.330002,47.116001,47.672001,18845000
2017-01-19,49.450001,48.150002,48.751999,38661500
2017-01-20,49.091999,48.602001,48.945999,21021500
2017-01-23,49.169998,49.099998,49.784,31314500
2017-01-24,50.0,49.93,50.922001,24827500
2017-01-25,51.462002,50.360001,50.894001,25713000
2017-01-26,50.858002,50.150002,50.501999,15760500
2017-01-27,50.276001,49.703999,50.59,15831500
2017-01-30,50.506001,49.419998,50.125999,19005500
2017-01-31,49.848,49.540001,50.386002,20580500
2017-02-01,50.610001,49.810001,49.848,19794000
2017-02-02,49.667999,49.542,50.310001,12499000
2017-02-03,50.382,49.936001,50.265999,10933500
2017-02-06,50.200001,50.125999,51.554001,17812500
2017-02-07,51.638,51.284,51.495998,21224000
2017-02-08,51.470001,51.240002,52.416,19665000
2017-02-09,53.25,53.23,53.84,39101000
2017-02-10,53.958,53.222,53.846001,18098500
2017-02-13,54.147999,54.102001,56.119999,35148000
2017-02-14,55.806,55.722,56.195999,36726000
2017-02-15,56.0,55.287998,55.952,24739500
2017-02-16,55.52,53.700001,53.790001,35386500
2017-02-17,53.16,52.830002,54.445999,31285500
2017-02-21,55.09,54.801998,55.478001,28383500
2017-02-22,56.062,54.52,54.702,43775000
2017-02-23,52.799999,51.112,51.198002,74576000
2017-02-24,50.532001,50.040001,51.400002,40858000
2017-02-27,49.633999,48.402,49.245998,57304000
2017-02-28,48.838001,48.779999,49.998001,30390500
2017-03-01,50.835999,49.821999,50.004002,24047500
2017-03-02,49.942001,49.653999,50.096001,16759000
2017-03-03,50.147999,49.799999,50.313999,14597000
2017-03-06,49.582001,49.501999,50.242001,16777500
2017-03-07,50.383999,49.664001,49.717999,17297500
2017-03-08,49.400002,49.063999,49.374001,18626000
2017-03-09,49.526001,48.599998,48.98,19396500
2017-03-10,49.242001,48.599998,48.737999,15331500
2017-03-13,48.964001,48.556,49.234001,15113000
2017-03-14,49.222,49.203999,51.599998,37992000
2017-03-15,51.400002,50.854,51.146,26654000
