Date,Open,Low,Close,Volume
2015-06-04,46.790001,46.200001,46.360001,27745500
2015-06-05,46.310001,45.84,46.139999,25438100
2015-06-08,46.299999,45.669998,45.73,22121600
2015-06-09,45.759998,45.459999,45.650002,24406100
2015-06-10,45.790001,45.689999,46.610001,28417400
2015-06-11,46.66,46.130001,46.439999,27347800
2015-06-12,46.220001,45.900002,45.970001,23931000
2015-06-15,45.450001,45.02,45.48,33254500
2015-06-16,45.349998,45.299999,45.830002,27070300
2015-06-17,45.73,45.360001,45.970001,28704100
2015-06-18,46.220001,46.169998,46.720001,32658300
2015-06-19,46.790001,45.990002,46.099998,63837000
2015-06-22,46.330002,46.16,46.23,20318100
2015-06-23,46.130001,45.619999,45.91,25896500
2015-06-24,45.669998,45.549999,45.639999,34890900
2015-06-25,46.029999,45.5,45.650002,20616000
2015-06-26,45.650002,45.029999,45.259998,49835300
2015-06-29,45.040001,44.360001,44.369999,34081700
2015-06-30,44.709999,43.939999,44.150002,35945400
2015-07-01,44.459999,44.099998,44.450001,28343900
2015-07-02,44.48,44.060001,44.400002,21752000
2015-07-06,43.959999,43.950001,44.389999,23034000
2015-07-07,44.34,43.32,44.299999,36435800
2015-07-08,44.439999,44.029999,44.240002,39785900
2015-07-09,44.75,44.5,44.52,32424700
2015-07-10,45.009998,44.57,44.610001,25465800
2015-07-13,44.98,44.950001,45.540001,28178300
2015-07-14,45.450001,45.310001,45.619999,22880300
2015-07-15,45.68,45.43,45.759998,26629600
2015-07-16,46.009998,45.970001,46.66,26271700
2015-07-17,46.549999,46.259998,46.619999,29467100
2015-07-20,46.650002,46.439999,46.919998,30631900
2015-07-21,46.779999,46.48,47.279999,42781900
2015-07-22,45.439999,45.200001,45.540001,59152400
2015-07-23,45.27,45.099998,46.110001,33934000
2015-07-24,45.91,45.799999,45.939999,32333200
2015-07-27,45.939999,45.25,45.349998,39701400
2015-07-28,45.580002,44.790001,45.34,34328900
2015-07-29,45.400002,45.259998,46.290001,40945900
2015-07-30,46.259998,45.93,46.880001,39777900
2015-07-31,47.290001,46.5,46.700001,31201500
2015-08-03,46.98,46.450001,46.810001,24125900
2015-08-04,46.75,46.68,47.540001,33403900
2015-08-05,47.98,47.540001,47.580002,26959700
2015-08-06,47.709999,46.330002,46.619999,27368000
2015-08-07,46.389999,46.259998,46.740002,19163000
2015-08-10,46.950001,46.84,47.330002,23079900
2015-08-11,46.82,45.900002,46.41,29237400
2015-08-12,46.189999,45.709999,46.740002,30181400
2015-08-13,47.060001,46.490002,46.73,22627200
2015-08-14,46.529999,46.52,47.0,21473400
2015-08-17,46.810001,46.57,47.32,21099700
2015-08-18,46.84,46.700001,47.27,23574100
2015-08-19,46.779999,46.299999,46.610001,31485500
2015-08-20,46.07,45.66,45.66,36238200
2015-08-21,45.299999,43.07,43.07,70053100
2015-08-24,40.450001,39.720001,41.68,88753700
2015-08-25,42.57,40.389999,40.470001,70616600
2015-08-26,42.009998,41.060001,42.709999,63408000
2015-08-27,43.23,42.93,43.900002,50943200
2015-08-28,43.400002,43.389999,43.93,28246700
2015-08-31,43.560001,43.099998,43.52,34441700
2015-09-01,42.169998,41.66,41.82,49688900
2015-09-02,42.360001,41.880001,43.360001,37671500
2015-09-03,43.41,43.279999,43.5,28285200
2015-09-04,42.810001,42.200001,42.610001,37138800
2015-09-08,43.299999,43.200001,43.889999,32469800
2015-09-09,44.209999,42.91,43.07,33469500
2015-09-10,43.119999,42.75,43.290001,31366600
2015-09-11,43.139999,42.939999,43.48,27132500
2015-09-14,43.43,42.860001,43.040001,23656000
2015-09-15,43.189999,43.080002,43.98,28882200
2015-09-16,43.970001,43.84,44.299999,23372200
2015-09-17,44.290001,44.080002,44.25,32768200
2015-09-18,43.5,43.330002,43.48,63143700
2015-09-21,43.619999,43.599998,44.110001,26177200
2015-09-22,43.380001,43.310001,43.900002,28085900
2015-09-23,43.93,43.509998,43.869999,17145200
2015-09-24,43.450001,43.27,43.91,27905600
2015-09-25,44.48,43.759998,43.939999,29384600
2015-09-28,43.830002,43.209999,43.290001,27613800
2015-09-29,43.369999,43.049999,43.439999,32763600
2015-09-30,43.880001,43.66,44.259998,34958900
2015-10-01,44.75,43.75,44.610001,28657900
2015-10-02,44.27,43.919998,45.57,41839000
2015-10-05,45.75,45.700001,46.630001,34369300
2015-10-06,46.330002,46.220001,46.75,27017200
2015-10-07,47.099998,45.950001,46.799999,27711500
2015-10-08,46.560001,46.5,47.450001,33772700
2015-10-09,47.450001,46.919998,47.110001,28600600
2015-10-12,46.98,46.5,47.0,19769100
2015-10-13,46.560001,46.560001,46.889999,19987800
2015-10-14,46.650002,46.529999,46.68,24697800
2015-10-15,47.009998,46.529999,47.009998,27189400
2015-10-16,47.02,46.900002,47.509998,26450300
2015-10-19,47.419998,47.02,47.619999,29387600
2015-10-20,47.439999,47.02,47.77,30802200
2015-10-21,47.919998,47.110001,47.200001,25144300
2015-10-22,47.529999,47.09,48.029999,56637100
2015-10-23,52.299999,52.25,52.869999,135227100
2015-10-26,52.529999,52.5,54.25,64633300
2015-10-27,53.990002,53.580002,53.689999,50999900
2015-10-28,53.540001,52.860001,53.98,47000800
2015-10-29,53.540001,53.220001,53.360001,30202100
2015-10-30,53.32,52.619999,52.639999,46619800
2015-11-02,52.849998,52.619999,53.240002,30285000
2015-11-03,52.93,52.900002,54.150002,36596900
2015-11-04,54.18,54.060001,54.400002,37087800
2015-11-05,54.490002,54.0,54.380001,31468500
2015-11-06,54.09,53.959999,54.919998,32851200
2015-11-09,54.549999,53.560001,54.16,32513100
2015-11-10,54.07,53.27,53.509998,55283700
2015-11-11,53.700001,53.459999,53.650002,36516300
2015-11-12,53.48,53.189999,53.32,35361100
2015-11-13,53.07,52.529999,52.84,36848200
2015-11-16,53.080002,52.849998,53.77,32165200
2015-11-17,53.169998,52.849998,52.970001,31551300
2015-11-18,53.0,52.98,53.849998,29710000
2015-11-19,53.990002,53.779999,53.939999,28149200
2015-11-20,54.25,53.27,54.189999,37147600
2015-11-23,54.25,53.75,54.189999,28235900
2015-11-24,53.919998,53.580002,54.25,24600000
2015-11-25,54.09,53.689999,53.689999,21005100
2015-11-27,53.799999,53.790001,53.93,9009100
2015-11-30,54.540001,54.0,54.349998,56241400
2015-12-01,54.41,54.299999,55.220001,39952800
2015-12-02,55.32,55.060001,55.209999,47274900
2015-12-03,55.490002,53.93,54.200001,38627800
2015-12-04,54.119999,54.099998,55.91,43963700
2015-12-07,55.790001,55.290001,55.810001,30709800
2015-12-08,55.470001,54.990002,55.790001,32878000
2015-12-09,55.369999,54.509998,54.98,36373200
2015-12-10,55.389999,55.009998,55.27,31775800
2015-12-11,54.709999,54.009998,54.060001,39549500
2015-12-14,54.330002,53.68,55.139999,46768900
2015-12-15,55.66,55.09,55.200001,39843000
2015-12-16,55.540001,54.759998,56.130001,37503300
2015-12-17,56.360001,55.529999,55.700001,41280900
2015-12-18,55.77,54.029999,54.130001,84684200
2015-12-21,54.880001,54.23,54.830002,37246300
2015-12-22,54.990002,54.5,55.349998,28322200
2015-12-23,55.700001,55.439999,55.82,27279800
2015-12-24,55.860001,55.43,55.669998,9558500
2015-12-28,55.349998,54.98,55.950001,22458300
2015-12-29,56.290001,56.060001,56.549999,27731400
2015-12-30,56.470001,56.290001,56.310001,21704500
2015-12-31,56.040001,55.419998,55.48,27334100
2016-01-04,54.32,53.389999,54.799999,53778000
2016-01-05,54.93,54.540001,55.049999,34079700
2016-01-06,54.32,53.639999,54.049999,39518900
2016-01-07,52.700001,52.07,52.169998,56564900
2016-01-08,52.369999,52.150002,52.330002,48754000
2016-01-11,52.509998,51.459999,52.299999,36943800
2016-01-12,52.759998,52.060001,52.779999,36095500
2016-01-13,53.799999,51.299999,51.639999,66883600
2016-01-14,52.0,51.57,53.110001,52381900
2016-01-15,51.310001,50.34,50.990002,71820700
2016-01-19,51.48,50.060001,50.560001,43564500
2016-01-20,49.98,49.099998,50.790001,63273000
2016-01-21,51.0,50.299999,50.48,40191200
2016-01-22,51.41,51.259998,52.290001,37555800
2016-01-25,51.939999,51.650002,51.790001,34707700
2016-01-26,51.790001,51.549999,52.169998,28900800
2016-01-27,52.009998,51.02,51.220001,36775200
2016-01-28,51.860001,51.25,52.060001,62513800
2016-01-29,54.73,54.0,55.09,83611700
2016-02-01,54.880001,54.5,54.709999,44208500
2016-02-02,54.169998,52.650002,53.0,56313800
2016-02-03,53.25,51.259998,52.16,57559800
2016-02-04,52.099998,51.369999,52.0,46987100
2016-02-05,51.939999,49.560001,50.16,62009000
2016-02-08,49.549999,48.189999,49.41,59290500
2016-02-09,49.02,48.669998,49.279999,46740500
2016-02-10,49.889999,49.52,49.709999,38237000
2016-02-11,48.68,48.509998,49.689999,48878600
2016-02-12,50.25,49.75,50.5,34243300
2016-02-16,50.900002,50.130001,51.09,37291200
2016-02-17,51.490002,51.450001,52.419998,40789000
2016-02-18,52.330002,52.099998,52.189999,27176000
2016-02-19,51.970001,51.529999,51.82,33559100
2016-02-22,52.279999,52.279999,52.650002,25008300
2016-02-23,52.34,50.98,51.18,28895300
2016-02-24,50.689999,50.200001,51.360001,33014500
2016-02-25,51.73,50.610001,52.099998,26939500
2016-02-26,52.599998,51.099998,51.299999,35975900
2016-02-29,51.349998,50.66,50.880001,31654000
2016-03-01,50.970001,50.919998,52.580002,33024500
2016-03-02,52.41,52.16,52.950001,29289900
2016-03-03,52.970001,51.779999,52.349998,24427800
2016-03-04,52.400002,51.709999,52.029999,33034200
2016-03-07,51.560001,50.580002,51.029999,38407800
2016-03-08,50.799999,50.599998,51.650002,33835100
2016-03-09,51.889999,51.860001,52.84,28251600
2016-03-10,52.93,51.16,52.049999,38387800
2016-03-11,53.0,52.380001,53.07,32275700
2016-03-14,52.709999,52.630001,53.169998,24083600
2016-03-15,52.75,52.740002,53.59,21104800
2016-03-16,53.450001,53.400002,54.349998,31691700
2016-03-17,54.209999,54.0,54.66,28223900
2016-03-18,54.919998,53.450001,53.490002,67625500
2016-03-21,53.25,52.93,53.860001,23925700
2016-03-22,53.610001,53.459999,54.07,23124100
2016-03-23,54.110001,53.740002,53.970001,20129000
2016-03-24,53.84,53.73,54.209999,19950000
2016-03-28,54.209999,53.330002,53.540001,17025100
2016-03-29,53.66,53.450001,54.709999,23924300
2016-03-30,54.93,54.900002,55.049999,23008300
2016-03-31,54.950001,54.860001,55.23,26360500
2016-04-01,55.049999,54.57,55.57,24399200
2016-04-04,55.43,55.0,55.43,18928800
2016-04-05,55.189999,54.459999,54.560001,19272300
2016-04-06,54.360001,54.209999,55.119999,21188700
2016-04-07,54.869999,54.23,54.459999,19225100
2016-04-08,54.669998,54.32,54.419998,22167200
2016-04-11,54.490002,54.299999,54.310001,21414200
2016-04-12,54.369999,53.759998,54.650002,24944300
2016-04-13,55.119999,54.889999,55.349998,20818000
2016-04-14,55.220001,55.07,55.360001,20877100
2016-04-15,55.299999,55.110001,55.650002,28793800
2016-04-18,55.490002,55.209999,56.459999,23786000
2016-04-19,56.630001,55.68,56.389999,29596800
2016-04-20,56.290001,55.490002,55.59,36195700
2016-04-21,55.799999,55.419998,55.779999,38909100
2016-04-22,51.91,50.77,51.779999,126834100
2016-04-25,51.779999,51.630001,52.110001,33226900
2016-04-26,52.259998,51.09,51.439999,33532600
2016-04-27,51.48,50.549999,50.939999,43369300
2016-04-28,50.619999,49.560001,49.900002,43134800
2016-04-29,49.349998,49.349998,49.869999,48411700
2016-05-02,50.0,49.779999,50.610001,33114500
2016-05-03,50.34,49.599998,49.779999,26460200
2016-05-04,49.84,49.459999,49.869999,24257600
2016-05-05,49.869999,49.73,49.939999,25390700
2016-05-06,49.919998,49.66,50.389999,24787300
2016-05-09,50.490002,50.0,50.07,17951600
2016-05-10,50.330002,50.189999,51.02,22891000
2016-05-11,51.130001,51.0,51.049999,24039100
2016-05-12,51.200001,50.919998,51.509998,24102800
2016-05-13,51.439999,51.040001,51.080002,22592300
2016-05-16,50.799999,50.75,51.830002,20032000
2016-05-17,51.720001,50.360001,50.509998,27803500
2016-05-18,50.48,50.299999,50.810001,24907500
2016-05-19,50.470001,49.82,50.32,23842400
2016-05-20,50.48,50.400002,50.619999,23905800
2016-05-23,50.599998,49.98,50.029999,26118700
2016-05-24,50.700001,50.400002,51.59,34757900
2016-05-25,51.919998,51.790001,52.119999,24040200
2016-05-26,51.93,51.360001,51.889999,24335200
2016-05-27,51.919998,51.77,52.32,17721400
2016-05-31,52.259998,52.080002,53.0,37653100
2016-06-01,52.439999,52.439999,52.849998,25324800
2016-06-02,52.639999,51.84,52.48,22840800
2016-06-03,52.380001,51.599998,51.790001,23368300
2016-06-06,51.990002,51.889999,52.130001,18243300
2016-06-07,52.240002,52.099998,52.099998,20866800
2016-06-08,52.02,51.869999,52.040001,21149400
2016-06-09,52.0,51.490002,51.619999,20305700
2016-06-10,51.049999,51.040001,51.48,25833200
2016-06-13,49.580002,49.060001,50.139999,83217800
2016-06-14,49.900002,49.57,49.830002,42577100
2016-06-15,49.779999,49.689999,49.689999,33757600
2016-06-16,49.52,49.509998,50.389999,31188600
2016-06-17,50.41,49.82,50.130001,45710500
2016-06-20,50.639999,50.029999,50.07,35607900
2016-06-21,50.200001,50.16,51.189999,34097800
2016-06-22,51.080002,50.950001,50.990002,28816800
2016-06-23,51.279999,51.150002,51.91,29028800
2016-06-24,49.810001,49.52,49.830002,133503000
2016-06-27,49.099998,48.040001,48.43,50216300
2016-06-28,48.919998,48.669998,49.439999,38140700
2016-06-29,49.91,49.799999,50.540001,31304000
2016-06-30,50.720001,50.5,51.169998,28527800
2016-07-01,51.130001,51.07,51.16,21400400
2016-07-05,50.830002,50.740002,51.169998,24806400
2016-07-06,50.779999,50.389999,51.380001,28167500
2016-07-07,51.419998,51.07,51.380001,19585200
2016-07-08,51.73,51.549999,52.299999,28391000
2016-07-11,52.5,52.470001,52.59,22269200
2016-07-12,52.939999,52.790001,53.209999,27317600
2016-07-13,53.560001,53.18,53.509998,25356800
2016-07-14,53.84,53.580002,53.740002,24545500
2016-07-15,53.950001,53.209999,53.700001,32024400
2016-07-18,53.700001,53.549999,53.959999,31433900
2016-07-19,53.709999,52.93,53.09,53336500
2016-07-20,56.150002,55.529999,55.91,89893300
2016-07-21,55.98,55.759998,55.799999,32776700
2016-07-22,56.080002,55.779999,56.57,32157200
2016-07-25,56.470001,56.259998,56.73,25610600
2016-07-26,56.52,56.509998,56.759998,28079000
2016-07-27,56.610001,56.110001,56.189999,32327500
2016-07-28,56.0,55.720001,56.209999,37550400
2016-07-29,56.259998,56.049999,56.68,30558700
2016-08-01,56.599998,56.139999,56.580002,26003400
2016-08-02,56.849998,56.310001,56.580002,35122000
2016-08-03,56.68,56.490002,56.970001,22075600
2016-08-04,56.799999,56.669998,57.389999,26587700
2016-08-05,57.650002,57.450001,57.959999,29335200
2016-08-08,58.060001,57.779999,58.060001,19473500
2016-08-09,58.169998,58.02,58.200001,16920700
2016-08-10,58.16,57.82,58.02,15756900
2016-08-11,58.029999,58.029999,58.299999,18162300
2016-08-12,58.029999,57.619999,57.939999,21655200
2016-08-15,58.009998,57.959999,58.119999,19283900
2016-08-16,57.610001,57.27,57.439999,20523500
2016-08-17,57.540001,57.23,57.560001,18856400
2016-08-18,57.419998,57.27,57.599998,14214300
2016-08-19,57.43,57.200001,57.619999,17271000
2016-08-22,57.599998,57.259998,57.669998,15221900
2016-08-23,57.900002,57.849998,57.889999,18732400
2016-08-24,57.799999,57.720001,57.950001,18151500
2016-08-25,57.880001,57.779999,58.169998,18552600
2016-08-26,58.279999,57.689999,58.029999,20971200
2016-08-29,58.18,58.099998,58.099998,16417200
2016-08-30,57.98,57.610001,57.889999,16930200
2016-08-31,57.650002,57.299999,57.459999,20860300
2016-09-01,57.009998,57.009998,57.59,26075400
2016-09-02,57.669998,57.419998,57.669998,18900500
2016-09-06,57.779999,57.209999,57.610001,16278400
2016-09-07,57.470001,57.41,57.66,17493400
2016-09-08,57.630001,57.18,57.43,20146100
2016-09-09,56.790001,56.209999,56.209999,35113900
2016-09-12,56.0,55.610001,57.049999,29303000
2016-09-13,56.5,56.049999,56.529999,30130200
2016-09-14,56.389999,56.029999,56.259998,24062500
2016-09-15,56.150002,55.98,57.189999,26847000
2016-09-16,57.630001,56.75,57.25,44607000
2016-09-19,57.27,56.849998,56.93,20937100
2016-09-20,57.349998,56.75,56.810001,17384000
2016-09-21,57.509998,57.080002,57.759998,33707300
2016-09-22,57.919998,57.630001,57.82,19822200
2016-09-23,57.869999,57.380001,57.43,19955300
2016-09-26,57.080002,56.830002,56.900002,21688700
2016-09-27,56.93,56.68,57.950001,28065100
2016-09-28,57.880001,57.669998,58.029999,20536400
2016-09-29,57.810001,57.209999,57.400002,25463500
2016-09-30,57.57,57.34,57.599998,29910800
2016-10-03,57.41,57.060001,57.419998,19189500
2016-10-04,57.27,56.970001,57.240002,20085900
2016-10-05,57.290001,57.259998,57.639999,16726400
2016-10-06,57.740002,57.279999,57.740002,16212600
2016-10-07,57.849998,57.419998,57.799999,20089000
2016-10-10,57.91,57.869999,58.040001,18196500
2016-10-11,57.889999,56.889999,57.189999,26497400
2016-10-12,57.110001,56.400002,57.110001,22177500
2016-10-13,56.700001,56.32,56.919998,25313700
2016-10-14,57.119999,57.119999,57.419998,27402500
2016-10-17,57.360001,56.869999,57.220001,23830000
2016-10-18,57.529999,57.41,57.66,19149500
2016-10-19,57.470001,57.400002,57.529999,22878400
2016-10-20,57.5,56.66,57.25,49455600
2016-10-21,60.279999,59.490002,59.66,80032200
2016-10-24,59.939999,59.93,61.0,54067000
2016-10-25,60.849998,60.799999,60.990002,35137200
2016-10-26,60.810001,60.470001,60.630001,29911600
2016-10-27,60.610001,60.09,60.099998,28479900
2016-10-28,60.009998,59.580002,59.869999,33574700
2016-10-31,60.16,59.919998,59.919998,26434700
2016-11-01,59.970001,59.25,59.799999,24533000
2016-11-02,59.82,59.299999,59.43,22147000
2016-11-03,59.529999,59.110001,59.209999,21600400
2016-11-04,58.650002,58.52,58.709999,28697000
2016-11-07,59.779999,59.779999,60.419998,31664800
2016-11-08,60.549999,60.150002,60.470001,22935400
2016-11-09,60.0,59.200001,60.169998,49632500
2016-11-10,60.48,57.630001,58.700001,57822400
2016-11-11,58.23,58.009998,59.02,38767800
2016-11-14,59.02,57.279999,58.119999,41328400
2016-11-15,58.330002,58.32,58.869999,35904100
2016-11-16,58.939999,58.810001,59.650002,27332500
2016-11-17,60.41,59.970001,60.639999,32132700
2016-11-18,60.779999,60.299999,60.349998,27686300
2016-11-21,60.5,60.419998,60.860001,19652600
2016-11-22,60.98,60.810001,61.119999,23206700
2016-11-23,61.009998,60.25,60.400002,21848900
2016-11-25,60.299999,60.130001,60.529999,8409600
2016-11-28,60.34,60.209999,60.610001,20732600
2016-11-29,60.650002,60.52,61.09,22366700
2016-11-30,60.860001,60.220001,60.259998,34655400
2016-12-01,60.110001,58.939999,59.200001,34542100
2016-12-02,59.080002,58.799999,59.25,25515700
2016-12-05,59.700001,59.560001,60.220001,23552700
2016-12-06,60.43,59.799999,59.950001,19907000
2016-12-07,60.009998,59.799999,61.369999,30809000
2016-12-08,61.299999,60.84,61.009998,21220800
2016-12-09,61.18,61.130001,61.970001,27349400
2016-12-12,61.82,61.720001,62.169998,20198100
2016-12-13,62.5,62.240002,62.98,35718900
2016-12-14,63.0,62.529999,62.68,30352700
2016-12-15,62.700001,62.299999,62.580002,27669900
2016-12-16,62.950001,62.119999,62.299999,42453100
2016-12-19,62.560001,62.419998,63.619999,34338200
2016-12-20,63.689999,63.029999,63.540001,26028400
2016-12-21,63.43,63.119999,63.540001,17096300
2016-12-22,63.84,63.41,63.549999,22176600
2016-12-23,63.450001,62.799999,63.240002,12403800
2016-12-27,63.209999,63.209999,63.279999,11763200
2016-12-28,63.400002,62.830002,62.990002,14653300
2016-12-29,62.860001,62.73,62.900002,10250600
2016-12-30,62.959999,62.029999,62.139999,25579900
2017-01-03,62.790001,62.130001,62.580002,20694100
2017-01-04,62.48,62.119999,62.299999,21340000
2017-01-05,62.189999,62.029999,62.299999,24876000
2017-01-06,62.299999,62.040001,62.84,19922900
2017-01-09,62.759998,62.540001,62.639999,20382700
2017-01-10,62.73,62.279999,62.619999,18593000
2017-01-11,62.610001,62.43,63.189999,21517300
2017-01-12,63.060001,61.950001,62.610001,20968200
2017-01-13,62.619999,62.349998,62.700001,19422300
2017-01-17,62.68,62.029999,62.529999,20664000
2017-01-18,62.669998,62.119999,62.5,19670100
2017-01-19,62.240002,62.200001,62.299999,18451700
2017-01-20,62.669998,62.369999,62.740002,30213500
2017-01-23,62.700001,62.57,62.959999,23097600
2017-01-24,63.200001,62.939999,63.52,24672900
2017-01-25,63.950001,63.450001,63.68,23672700
2017-01-26,64.120003,63.549999,64.269997,43554600
2017-01-27,65.389999,64.889999,65.779999,44818000
2017-01-30,65.690002,64.800003,65.129997,31651400
2017-01-31,64.860001,64.260002,64.650002,25270500
2017-02-01,64.360001,63.470001,63.580002,39671500
2017-02-02,63.25,62.75,63.169998,45827000
2017-02-03,63.5,63.07,63.68,30301800
2017-02-06,63.5,63.139999,63.639999,19796400
2017-02-07,63.740002,63.23,63.43,20277200
2017-02-08,63.57,63.220001,63.34,18096400
2017-02-09,63.52,63.32,64.059998,22644400
2017-02-10,64.25,63.98,64.0,18170700
2017-02-13,64.239998,64.129997,64.720001,22920100
2017-02-14,64.410004,64.019997,64.57,23108400
2017-02-15,64.5,64.160004,64.529999,17005200
2017-02-16,64.739998,64.440002,64.519997,20546300
2017-02-17,64.470001,64.300003,64.620003,21248800
2017-02-21,64.610001,64.449997,64.489998,20655900
2017-02-22,64.330002,64.050003,64.360001,19292700
2017-02-23,64.419998,64.190002,64.620003,20273100
2017-02-24,64.529999,64.139999,64.620003,21796800
2017-02-27,64.540001,64.050003,64.230003,15871500
2017-02-28,64.080002,63.759998,63.98,23239800
2017-03-01,64.129997,64.019997,64.940002,26937500
2017-03-02,64.690002,63.880001,64.010002,24539600
2017-03-03,63.990002,63.619999,64.25,18135900
2017-03-06,63.970001,63.810001,64.269997,18750300
2017-03-07,64.190002,64.190002,64.400002,18521000
2017-03-08,64.260002,64.25,64.989998,21510900
2017-03-09,65.190002,64.480003,64.730003,19846800
2017-03-10,65.110001,64.75,64.93,19538200
2017-03-13,65.010002,64.57,64.709999,20100000
2017-03-14,64.529999,64.150002,64.410004,14280200
2017-03-15,64.550003,64.25,64.75,24833800
