Date,Open,Low,Close,Volume
2015-01-02,25.24905511209419,24.333297805980585,24.7821102142334,212818400
2015-01-05,24.54636986694874,23.8935535662698,24.08395767211914,257142000
2015-01-06,24.14969545895569,23.716750026544787,24.086227416992188,263188400
2015-01-07,24.29930435714616,24.185968046283765,24.423974990844727,160423600
2015-01-08,24.75944618136518,24.639308263682505,25.362394332885746,237458000
2015-01-09,25.539196109969104,24.981581837583253,25.38959312438965,214798000
2015-01-12,25.52333174277887,24.661976990555583,24.763978958129883,198603200
2015-01-13,25.25812214793092,24.68690808664916,24.983848571777344,268367600
2015-01-14,24.716379242783177,24.593975837541425,24.88865089416504,195826400
2015-01-15,24.933976310879903,24.17689095117636,24.2131576538086,240056000
2015-01-16,24.26076216051273,23.845950989038545,24.025022506713867,314053200
2015-01-20,24.44437161571617,24.14063117098854,24.643844604492188,199599600
2015-01-21,24.695976728376944,24.54183930586845,24.831981658935547,194303600
2015-01-22,24.99291580106901,24.87051241677014,25.47799491882324,215185600
2015-01-23,25.45533103885078,25.28079218645388,25.609468460083008,185859200
2015-01-26,25.78173755764346,25.568666518396043,25.63666725158692,222460000
2015-01-27,25.482533872836186,24.71411387921735,24.73904800415039,382274800
2015-01-28,26.66349164005056,26.13761138916016,26.13761138916016,585908400
2015-01-29,26.366554564957053,26.19428291909239,26.95137023925781,337745600
2015-01-30,26.83803458255389,26.48669138179348,26.556961059570312,334982000
2015-02-02,26.758694659704453,26.31214946884217,26.89016342163086,250956400
2015-02-03,26.86069977236562,26.65896132170793,26.89470100402832,207662800
2015-02-04,26.860696966837025,26.81762862927101,27.100969314575195,280598800
2015-02-05,27.312614762175816,27.13738878093549,27.294410705566406,168984800
2015-02-06,27.312611134553247,26.9553307450726,27.064563751220703,174826400
2015-02-09,26.978085845200503,26.95077716265634,27.24433898925781,155559200
2015-02-10,27.346743287670257,27.34446886629309,27.767742156982425,248034000
2015-02-11,27.93842175256757,27.876979378273983,28.418588638305664,294247200
2015-02-12,28.687108112309847,28.57560071928278,28.778135299682617,297898000
2015-02-13,28.9647441465004,28.59381034812241,28.91923141479492,217088800
2015-02-17,29.012536769904617,28.882823558029024,29.08991050720215,252609600
2015-02-18,29.04439702058392,29.00343486090471,29.29244613647461,179566800
2015-02-19,29.2378238216634,29.20369014120286,29.23099708557129,149449600
2015-02-20,29.2696894933182,29.13997800675204,29.46994972229004,195793600
2015-02-23,29.58828824834637,29.50636391763845,30.26643753051757,283896400
2015-02-24,30.252778572179103,29.84998372982025,30.077550888061523,276912400
2015-02-25,29.93873254366843,29.16272775872342,29.30837059020996,298846800
2015-02-26,29.308376130834912,28.812281335936422,29.679311752319336,365150000
2015-02-27,29.583730165564862,29.18321322261785,29.233278274536133,248059200
2015-03-02,29.41305189442322,29.196863812889827,29.37664031982422,192386800
2015-03-03,29.34706769421616,29.14908186861749,29.438093185424805,151265200
2015-03-04,29.378920624092345,29.201418523856365,29.251480102539062,126665200
2015-03-05,29.260589796300703,28.61885038798771,28.766769409179688,226068400
2015-03-06,29.21962314358161,28.73263127646829,28.81000328063965,291368400
2015-03-09,29.11949302919449,28.459547930556777,28.93288803100586,354114000
2015-03-10,28.7667647653234,28.17281435459464,28.334386825561523,275426400
2015-03-11,28.389004134939672,27.788226951861777,27.81781005859375,275756000
2015-03-12,27.833736662957698,27.678990936502046,28.320730209350582,193450800
2015-03-13,28.30935153817612,27.895179427821013,28.12502098083496,207309200
2015-03-16,28.19101443372648,27.961172890689063,28.434511184692383,143497200
2015-03-17,28.65070692801907,28.59381513576176,28.910133361816406,204092400
2015-03-18,28.901031619198967,28.757664922025416,29.23555564880371,261083600
2015-03-19,29.29927526735792,28.9920599127654,29.014816284179688,183238000
2015-03-20,29.18548780781561,28.482306127927103,28.65070533752441,274780400
2015-03-23,28.92834180776744,28.79180010485505,28.94882202148437,150838800
2015-03-24,28.953370866427555,28.800899547948,28.83048439025879,131369200
2015-03-25,28.796347293674625,28.07723426818848,28.07723426818848,206620800
2015-03-26,27.93614695651231,27.899735375048607,28.27294540405273,190291600
2015-03-27,28.348043715569847,27.970283097296136,28.04765510559082,158184800
2015-03-30,28.22970422033222,28.21832516892947,28.75765991210937,188398800
2015-03-31,28.69394562314956,28.30025536400114,28.3161849975586,168362400
2015-04-01,28.4049302562194,28.01351449885572,28.27521705627441,162485600
2015-04-02,28.45272402942133,28.2615684329959,28.518718719482425,128880400
2015-04-06,28.325283873952472,28.29342461135842,28.980676651000977,148776000
2015-04-07,29.046671214632223,28.6689106441964,28.675737380981445,140049200
2015-04-08,28.63933122151237,28.43907271439892,28.582439422607425,149316800
2015-04-09,28.63933271866866,28.368528922340435,28.800905227661133,129936000
2015-04-10,28.662083577796235,28.50506341543567,28.92378616333008,160752000
2015-04-13,29.212797016223263,28.812280040033222,28.86689567565918,145460400
2015-04-14,28.901031789505552,28.652984397286485,28.741735458374023,102098400
2015-04-15,28.76676485646547,28.67573764735358,28.850963592529297,115881600
2015-04-16,28.737179284307302,28.698493285683536,28.712146759033203,113476000
2015-04-17,28.571054340468045,28.32300526182492,28.388999938964844,207828000
2015-04-20,28.575611746564967,28.48458452406494,29.037572860717773,188217200
2015-04-21,29.151353947232483,28.825931109903937,28.88054847717285,129740400
2015-04-22,28.898755681828188,28.746286088022902,29.269689559936523,150618000
2015-04-23,29.196868654999783,29.160457074362164,29.508634567260746,183083600
2015-04-24,29.6952363042857,29.40849949563485,29.647445678710938,178103600
2015-04-27,30.109405127352016,29.845426434463025,30.186777114868164,387816800
2015-04-28,30.59868820259462,29.48588469847804,29.71117401123047,475696000
2015-04-29,29.620139703302524,29.19686468504221,29.27423667907715,253544400
2015-04-30,29.27423699146171,28.35031495104701,28.48002815246582,332781600
2015-05-01,28.69622147236742,28.514168767412567,29.34478759765625,234050400
2015-05-04,29.469943882452547,29.18775938594693,29.28788948059082,203953200
2015-05-05,29.16273143416842,28.62339835266505,28.62795066833496,197085600
2015-05-06,28.800897746560054,28.0726835661437,28.44816970825196,288564000
2015-05-07,28.51215721022428,28.34076890788392,28.62413215637207,175763600
2015-05-08,28.94862585272694,28.81837081750525,29.16343307495117,222201600
2015-05-11,29.11087168962469,28.7086800214659,28.866357803344727,168143200
2015-05-12,28.70182234738501,28.52357882296993,28.76352310180664,192640000
2015-05-13,28.82750548858685,28.76352081756549,28.79551315307617,138776800
2015-05-14,29.11544566991372,29.058316235738506,29.467361450195312,180814000
2015-05-15,29.49478358246888,29.29825820520293,29.42622756958008,152832000
2015-05-18,29.3371063648255,29.33253503403709,29.75072288513184,203531600
2015-05-19,29.86498080166275,29.62503650296635,29.72330093383789,178532800
2015-05-20,29.70730161110102,29.55647908914168,29.72101211547852,145819600
2015-05-21,29.72330838057272,29.66846285981738,30.02495002746582,158921600
2015-05-22,30.072929378546032,30.02722305105417,30.28773307800293,182384000
2015-05-26,30.301455461943675,29.506211170423988,29.62047004699707,282790400
2015-05-27,29.78499775964418,29.718729157369665,30.17347717285156,183332800
2015-05-28,30.13234318949018,29.95867099780121,30.11406135559082,122933200
2015-05-29,29.98837520953785,29.68444626617456,29.771284103393555,203538000
2015-06-01,29.77128847570299,29.7187303760952,29.83070182800293,128451200
2015-06-02,29.67531272566348,29.551914685000963,29.698165893554688,134670400
2015-06-03,29.85812556391779,29.684449868404123,29.734724044799805,123934000
