,date,score,label
0,2015-01-02,0.1693185022026429,1
1,2015-01-03,0.3927373205741624,3
2,2015-01-04,0.3705489711934157,3
3,2015-01-05,0.2480102409638556,2
4,2015-01-06,0.2791330303030304,2
5,2015-01-07,0.2687734627831719,2
6,2015-01-08,0.3174111809045223,2
7,2015-01-09,0.2583209302325586,2
8,2015-01-10,0.4120775862068967,3
9,2015-01-11,0.4708153409090906,3
10,2015-01-12,0.2759625000000001,2
11,2015-01-13,0.2740077120822624,2
12,2015-01-14,0.1892441682600381,1
13,2015-01-15,0.1327647058823527,1
14,2015-01-16,0.1339363481228667,1
15,2015-01-17,0.3076011904761904,2
16,2015-01-18,0.2776314516129031,2
17,2015-01-19,0.3856128571428575,3
18,2015-01-20,0.3055077821011673,2
19,2015-01-21,0.2770865831842574,2
20,2015-01-22,0.293704872389791,2
21,2015-01-23,0.2766100800000002,2
22,2015-01-24,0.3668165775401069,3
23,2015-01-25,0.3991848214285713,3
24,2015-01-26,0.2718083577712613,2
25,2015-01-27,0.2361526602429831,2
26,2015-01-28,0.2527797738693471,2
27,2015-01-29,0.2144972736124639,2
28,2015-01-30,0.2403922543352606,2
29,2015-01-31,0.3027666666666667,2
30,2015-02-01,0.3922194656488549,3
31,2015-02-02,0.2209071559633025,2
32,2015-02-03,0.2412774647887323,2
33,2015-02-04,0.2436279554937409,2
34,2015-02-05,0.2276470270270267,2
35,2015-02-06,0.1589538610038608,1
36,2015-02-07,0.3220587939698494,2
37,2015-02-08,0.3669461038961038,3
38,2015-02-09,0.2249897274633124,2
39,2015-02-10,0.2783229330708666,2
40,2015-02-11,0.2632362186788157,2
41,2015-02-12,0.2573903960396046,2
42,2015-02-13,0.2609810744810749,2
43,2015-02-14,0.2868133144475924,2
44,2015-02-16,0.2927659340659344,2
45,2015-02-17,0.1988614973262034,2
46,2015-02-18,0.232493023255814,2
47,2015-02-19,0.2252973813420621,2
48,2015-02-20,0.2723122727272735,2
49,2015-02-21,0.304668859649123,2
50,2015-02-22,0.3481936708860761,2
51,2015-02-23,0.2693422709923668,2
52,2015-02-24,0.2913803439803439,2
53,2015-02-25,0.2496711030082035,2
54,2015-02-26,0.2813603019538181,2
55,2015-02-27,0.2307048220436278,2
56,2015-02-28,0.4001132132132127,3
57,2015-03-01,0.3981609890109886,3
58,2015-03-02,0.3246902872777011,2
59,2015-03-03,0.315666471449487,2
60,2015-03-04,0.2473868580060422,2
61,2015-03-05,0.2251422773393452,2
62,2015-03-06,0.2170338747099765,2
63,2015-03-07,0.3836426940639262,3
64,2015-03-08,0.4395683582089543,3
65,2015-03-09,0.2477232799653832,2
66,2015-03-10,0.2158244070390202,2
67,2015-03-11,0.2562136226034309,2
68,2015-03-12,0.309377830188679,2
69,2015-03-13,0.3170375338753385,2
70,2015-03-14,0.4337229591836729,3
71,2015-03-15,0.3929975786924932,3
72,2015-03-16,0.3110347826086953,2
73,2015-03-17,0.2987644646924829,2
74,2015-03-18,0.2986810945273629,2
75,2015-03-19,0.3417102393617017,2
76,2015-03-20,0.3032484536082471,2
77,2015-03-21,0.3646978354978358,3
78,2015-03-22,0.518669659442724,4
79,2015-03-23,0.3094015337423309,2
80,2015-03-24,0.3487228663446052,2
81,2015-03-26,0.3270340941512124,2
82,2015-03-27,0.3731584905660378,3
83,2015-03-28,0.4430146572104015,3
84,2015-03-29,0.4830487999999998,3
85,2015-03-30,0.3629740909090904,3
86,2015-03-31,0.3873705172413787,3
87,2015-04-01,0.381076585365854,3
88,2015-04-02,0.3534399267399263,2
89,2015-04-03,0.4246896882493997,3
90,2015-04-04,0.5045149484536071,3
91,2015-04-05,0.4681222543352595,3
92,2015-04-06,0.3690789629629623,3
93,2015-04-07,0.2811594555873923,2
94,2015-04-08,0.2075828220858896,2
95,2015-04-09,0.2252822183098592,2
96,2015-04-10,0.2162116161616167,2
97,2015-04-11,0.3068474402730378,2
98,2015-04-12,0.2443128318584072,2
99,2015-04-13,0.1595545918367346,1
100,2015-04-14,0.2288538317757009,2
101,2015-04-15,0.2650886363636364,2
102,2015-04-16,0.188484306569343,1
103,2015-04-17,0.2069984873949577,2
104,2015-04-18,0.2248223214285716,2
105,2015-04-19,0.2504243386243392,2
106,2015-04-20,0.252906463878327,2
107,2015-04-21,0.2148413669064748,2
108,2015-04-22,0.252275100401606,2
109,2015-04-23,0.2023319047619044,2
110,2015-04-24,0.2393876989869755,2
111,2015-04-25,0.3284718309859156,2
112,2015-04-26,0.3068770114942528,2
113,2015-04-27,0.2300533946561551,2
114,2015-04-28,0.1815010660980812,1
115,2015-04-29,0.1404612639405205,1
116,2015-04-30,0.1149800806451615,1
117,2015-05-01,0.1826731362467863,1
118,2015-05-02,0.3712000000000001,3
119,2015-05-03,0.1852468656716417,1
120,2015-05-04,0.1876908592321754,1
121,2015-05-05,0.1670162721893491,1
122,2015-05-06,0.1663238782051281,1
123,2015-05-07,0.0688990322580644,1
124,2015-05-08,0.2248028735632183,2
125,2015-05-10,0.2172881516587671,2
126,2015-05-11,0.256350186567164,2
127,2015-05-12,0.1437169491525424,1
128,2015-05-13,0.1493933333333334,1
129,2015-05-14,0.2128216216216215,2
130,2015-05-15,0.2113894039735095,2
131,2015-05-16,0.1476190476190476,1
132,2015-05-17,0.3145328571428571,2
133,2015-05-18,0.2494479781420766,2
134,2015-05-19,0.1070595848595848,1
135,2015-05-20,0.1980159448818893,2
136,2015-05-21,0.1890222222222219,1
137,2015-05-22,0.2324981557377046,2
138,2015-05-23,0.2542979695431469,2
139,2015-05-24,0.3256166666666663,2
140,2015-05-25,0.2843237012987012,2
141,2015-05-26,0.1700658878504657,1
142,2015-05-27,0.2140583032490973,2
143,2015-05-28,0.1724010121457489,1
144,2015-05-29,0.3028278481012659,2
145,2015-05-30,0.308313675213675,2
146,2015-05-31,0.3027959090909087,2
147,2015-06-01,0.2195714942528732,2
148,2015-06-02,0.1950978102189781,1
149,2015-06-03,0.0888854838709677,1
150,2015-06-04,0.2550952702702699,2
151,2015-06-05,0.1495152317880793,1
152,2015-06-06,0.2731430303030306,2
153,2015-06-07,0.2324999999999999,2
154,2015-06-08,0.1195066265060241,1
155,2015-06-09,0.1701258351893097,1
156,2015-06-10,0.222453633217993,2
157,2015-06-11,0.1530754455445546,1
158,2015-06-12,0.1334947802197799,1
159,2015-06-13,0.2509685314685316,2
160,2015-06-14,0.2286125581395346,2
161,2015-06-15,0.193372470588235,1
162,2015-06-16,0.1547533678756477,1
163,2015-06-17,0.169510588235294,1
164,2015-06-18,0.1776899999999998,1
165,2015-06-19,0.1877502347417836,1
166,2015-06-20,0.24056985645933,2
167,2015-06-21,0.2360737051792823,2
168,2015-06-22,0.216011490125673,2
169,2015-06-23,0.2212896049896049,2
170,2015-06-24,0.2221980332829047,2
171,2015-06-25,0.1928520547945204,1
172,2015-06-26,0.2129649999999996,2
173,2015-06-27,0.3244038043478257,2
174,2015-06-28,0.2841701492537313,2
175,2015-06-29,0.221031828978622,2
176,2015-06-30,0.2309169354838706,2
177,2015-07-01,0.2022105392156861,2
178,2015-07-02,0.216492682926829,2
