,date,score,label
0,2015-01-01,0.2044375,3
1,2015-01-02,0.2652492537313433,3
2,2015-01-03,0.2195828571428572,3
3,2015-01-04,0.3041238095238096,3
4,2015-01-05,0.2403666666666666,3
5,2015-01-06,0.2071071428571428,3
6,2015-01-07,0.2565374999999998,3
7,2015-01-08,0.3447526315789472,3
8,2015-01-09,0.2105068181818181,3
9,2015-01-10,0.2515761904761905,3
10,2015-01-11,0.2500041666666667,3
11,2015-01-12,0.338947619047619,3
12,2015-01-13,0.347489705882353,3
13,2015-01-14,0.2376950819672131,3
14,2015-01-15,0.2915819672131146,3
15,2015-01-16,0.1771859375,2
16,2015-01-17,0.1898285714285714,2
17,2015-01-18,0.2401210526315789,3
18,2015-01-19,0.2165594594594595,3
19,2015-01-20,0.3265891891891891,3
20,2015-01-21,0.2750044585987261,3
21,2015-01-22,0.3460021428571427,3
22,2015-01-23,0.3707623655913977,4
23,2015-01-24,0.2887588235294118,3
24,2015-01-25,0.3856128205128205,4
25,2015-01-26,0.2376269230769226,3
26,2015-01-27,0.0821385185185184,2
27,2015-01-28,0.163077559055118,2
28,2015-01-29,0.247300709219858,3
29,2015-01-30,0.2125183206106869,3
30,2015-01-31,0.3449833333333332,3
31,2015-02-01,0.1699821428571428,2
32,2015-02-02,0.3052920792079208,3
33,2015-02-03,0.2068746478873239,3
34,2015-02-04,0.2111393617021277,3
35,2015-02-05,0.2010052631578946,2
36,2015-02-06,0.3503616666666667,3
37,2015-02-07,0.0560823529411764,2
38,2015-02-08,0.2467928571428571,3
39,2015-02-09,0.2187506024096385,3
40,2015-02-10,0.1609153846153845,2
41,2015-02-11,0.2656829787234043,3
42,2015-02-12,0.339123188405797,3
43,2015-02-13,0.2422823529411764,3
44,2015-02-14,0.3424148148148148,3
45,2015-02-15,0.3189735294117647,3
46,2015-02-16,0.36142,3
47,2015-02-17,0.2449116666666666,3
48,2015-02-18,0.3459349206349206,3
49,2015-02-19,0.2409803278688523,3
50,2015-02-20,0.2934956521739131,3
51,2015-02-21,0.2313,3
52,2015-02-22,0.2813785714285714,3
53,2015-02-23,0.2380940298507462,3
54,2015-02-24,0.1841676056338028,2
55,2015-02-25,0.21465875,3
56,2015-02-26,0.2639855072463767,3
57,2015-02-27,0.1849425531914894,2
58,2015-02-28,0.31395,3
59,2015-03-01,0.3344560000000001,3
60,2015-03-02,0.2339947916666666,3
61,2015-03-03,0.27943,3
62,2015-03-04,0.2557745454545453,3
63,2015-03-05,0.1991753846153845,2
64,2015-03-06,0.193815254237288,2
65,2015-03-07,0.1426639999999999,2
66,2015-03-08,0.2369461538461539,3
67,2015-03-09,0.2094085714285713,3
68,2015-03-10,0.2659767857142857,3
69,2015-03-11,0.2376555555555556,3
70,2015-03-12,0.0789525974025973,2
71,2015-03-13,0.1268445544554456,2
72,2015-03-14,0.2967936170212765,3
73,2015-03-15,0.3351174999999999,3
74,2015-03-16,0.1519517647058823,2
75,2015-03-17,0.1319536585365853,2
76,2015-03-18,0.2268366906474819,3
77,2015-03-19,0.1348054945054945,2
78,2015-03-20,0.224862962962963,3
79,2015-03-21,0.0497571428571428,2
80,2015-03-22,0.33435,3
81,2015-03-23,0.3116077922077923,3
82,2015-03-24,0.2435328571428572,3
83,2015-03-25,0.1923057471264367,2
